framenumber,x,y,z,h,p,r,ptidx,navinfoId,px,py,pz,imagex,imagey
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,6,1638666,116.22521402,40.08187147,39.07,714,246
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,7,1638666,116.22521348,40.08187093,41.55,712,175
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,8,1638671,116.22466878,40.08294514,41.4,698,305
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,9,1638671,116.22466905,40.0829446,38.91,698,326
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,10,1638671,116.2246251,40.08293077,38.93,664,326
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,11,1638671,116.22462483,40.08293158,41.42,664,305
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,12,1638786,116.2245638,40.08272054,41.5,536,298
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,13,1638786,116.2245638,40.08272081,39.02,536,321
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,14,1638786,116.22451985,40.08270616,38.98,498,321
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,15,1638786,116.22451958,40.08270562,41.45,497,298
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,16,1638791,116.2249254,40.0820505,41.64,412,236
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,17,1638791,116.2249254,40.08204969,39.15,411,283
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,18,1638791,116.22488037,40.08203694,39.18,335,282
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,19,1638791,116.22488037,40.08203776,41.68,336,236
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,20,1639090,116.22535997,40.08141303,36.66,-9940,-2136
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,21,1639090,116.22536566,40.08141981,36.68,-5213,-1236
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,22,1639090,116.22536295,40.08141628,37.12,-7241,-2256
490,116.21933622,40.08020028,35.7247,336.982271589,3.146158882,-1.146014515,23,1639090,116.22535997,40.08141303,36.66,-9940,-2136
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,0,1638662,116.22549587,40.08148139,40.2,4518,-2203
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,1,1638662,116.22549614,40.08148057,39.38,4609,-1836
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,2,1638662,116.22547498,40.08147352,39.42,3608,-1883
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,3,1638662,116.22547471,40.08147433,40.24,3541,-2254
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,4,1638666,116.22525824,40.08188585,41.62,832,170
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,5,1638666,116.22525878,40.08188639,39.15,834,242
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,6,1638666,116.22521402,40.08187147,39.07,714,244
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,7,1638666,116.22521348,40.08187093,41.55,712,172
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,8,1638671,116.22466878,40.08294514,41.4,698,304
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,9,1638671,116.22466905,40.0829446,38.91,698,324
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,10,1638671,116.2246251,40.08293077,38.93,664,324
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,11,1638671,116.22462483,40.08293158,41.42,664,303
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,12,1638786,116.2245638,40.08272054,41.5,535,296
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,13,1638786,116.2245638,40.08272081,39.02,535,320
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,14,1638786,116.22451985,40.08270616,38.98,497,320
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,15,1638786,116.22451958,40.08270562,41.45,496,297
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,16,1638791,116.2249254,40.0820505,41.64,410,234
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,17,1638791,116.2249254,40.08204969,39.15,409,281
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,18,1638791,116.22488037,40.08203694,39.18,333,281
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,19,1638791,116.22488037,40.08203776,41.68,334,234
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,20,1639090,116.22535997,40.08141303,36.66,-20261,-4570
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,21,1639090,116.22536566,40.08141981,36.68,-7859,-1957
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,22,1639090,116.22536295,40.08141628,37.12,-12331,-3945
500,116.2193343,40.08020381,35.7232,336.999281768,3.099566779,-1.087622013,23,1639090,116.22535997,40.08141303,36.66,-20261,-4570
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,0,1638662,116.22549587,40.08148139,40.2,5234,-2673
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,1,1638662,116.22549614,40.08148057,39.38,5363,-2250
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,2,1638662,116.22547498,40.08147352,39.42,4181,-2313
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,3,1638662,116.22547471,40.08147433,40.24,4086,-2742
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,4,1638666,116.22525824,40.08188585,41.62,833,168
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,5,1638666,116.22525878,40.08188639,39.15,835,240
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,6,1638666,116.22521402,40.08187147,39.07,714,242
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,7,1638666,116.22521348,40.08187093,41.55,712,170
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,8,1638671,116.22466878,40.08294514,41.4,697,302
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,9,1638671,116.22466905,40.0829446,38.91,697,323
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,10,1638671,116.2246251,40.08293077,38.93,663,323
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,11,1638671,116.22462483,40.08293158,41.42,663,302
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,12,1638786,116.2245638,40.08272054,41.5,534,295
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,13,1638786,116.2245638,40.08272081,39.02,534,318
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,14,1638786,116.22451985,40.08270616,38.98,496,319
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,15,1638786,116.22451958,40.08270562,41.45,495,295
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,16,1638791,116.2249254,40.0820505,41.64,408,232
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,17,1638791,116.2249254,40.08204969,39.15,407,280
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,18,1638791,116.22488037,40.08203694,39.18,330,279
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,19,1638791,116.22488037,40.08203776,41.68,331,232
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,20,1639090,116.22535997,40.08141303,36.66,435278,102644
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,21,1639090,116.22536566,40.08141981,36.68,-15847,-4126
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,22,1639090,116.22536295,40.08141628,37.12,-41634,-13650
510,116.21933215,40.08020757,35.7261,337.031586491,3.054964313,-1.149402206,23,1639090,116.22535997,40.08141303,36.66,435278,102644
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,0,1638662,116.22549587,40.08148139,40.2,6287,-3364
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,1,1638662,116.22549614,40.08148057,39.38,6485,-2865
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,2,1638662,116.22547498,40.08147352,39.42,5039,-2956
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,3,1638662,116.22547471,40.08147433,40.24,4893,-3462
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,4,1638666,116.22525824,40.08188585,41.62,835,165
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,5,1638666,116.22525878,40.08188639,39.15,836,238
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,6,1638666,116.22521402,40.08187147,39.07,714,240
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,7,1638666,116.22521348,40.08187093,41.55,712,167
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,8,1638671,116.22466878,40.08294514,41.4,697,301
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,9,1638671,116.22466905,40.0829446,38.91,697,322
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,10,1638671,116.2246251,40.08293077,38.93,663,322
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,11,1638671,116.22462483,40.08293158,41.42,663,301
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,12,1638786,116.2245638,40.08272054,41.5,533,294
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,13,1638786,116.2245638,40.08272081,39.02,534,317
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,14,1638786,116.22451985,40.08270616,38.98,495,318
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,15,1638786,116.22451958,40.08270562,41.45,494,294
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,16,1638791,116.2249254,40.0820505,41.64,406,231
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,17,1638791,116.2249254,40.08204969,39.15,405,278
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,18,1638791,116.22488037,40.08203694,39.18,328,278
520,116.21932999,40.08021136,35.7304,337.045596188,3.014996805,-1.263953515,19,1638791,116.22488037,40.08203776,41.68,329,230
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,0,1638662,116.22549587,40.08148139,40.2,7954,-4454
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,1,1638662,116.22549614,40.08148057,39.38,8291,-3853
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,2,1638662,116.22547498,40.08147352,39.42,6435,-3999
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,3,1638662,116.22547471,40.08147433,40.24,6181,-4610
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,4,1638666,116.22525824,40.08188585,41.62,836,163
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,5,1638666,116.22525878,40.08188639,39.15,838,237
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,6,1638666,116.22521402,40.08187147,39.07,715,239
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,7,1638666,116.22521348,40.08187093,41.55,713,165
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,8,1638671,116.22466878,40.08294514,41.4,697,301
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,9,1638671,116.22466905,40.0829446,38.91,697,322
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,10,1638671,116.2246251,40.08293077,38.93,662,321
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,11,1638671,116.22462483,40.08293158,41.42,663,300
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,12,1638786,116.2245638,40.08272054,41.5,533,293
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,13,1638786,116.2245638,40.08272081,39.02,533,317
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,14,1638786,116.22451985,40.08270616,38.98,494,317
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,15,1638786,116.22451958,40.08270562,41.45,494,294
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,16,1638791,116.2249254,40.0820505,41.64,404,230
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,17,1638791,116.2249254,40.08204969,39.15,404,277
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,18,1638791,116.22488037,40.08203694,39.18,326,277
530,116.21932782,40.08021514,35.7348,337.062140843,2.997688225,-1.394679417,19,1638791,116.22488037,40.08203776,41.68,327,229
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,0,1638662,116.22549587,40.08148139,40.2,10901,-6391
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,1,1638662,116.22549614,40.08148057,39.38,11588,-5664
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,2,1638662,116.22547498,40.08147352,39.42,9029,-5947
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,3,1638662,116.22547471,40.08147433,40.24,8496,-6686
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,4,1638666,116.22525824,40.08188585,41.62,837,162
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,5,1638666,116.22525878,40.08188639,39.15,838,236
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,6,1638666,116.22521402,40.08187147,39.07,714,238
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,7,1638666,116.22521348,40.08187093,41.55,712,163
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,8,1638671,116.22466878,40.08294514,41.4,696,300
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,9,1638671,116.22466905,40.0829446,38.91,696,322
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,10,1638671,116.2246251,40.08293077,38.93,662,321
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,11,1638671,116.22462483,40.08293158,41.42,662,300
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,12,1638786,116.2245638,40.08272054,41.5,531,293
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,13,1638786,116.2245638,40.08272081,39.02,532,317
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,14,1638786,116.22451985,40.08270616,38.98,493,317
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,15,1638786,116.22451958,40.08270562,41.45,492,294
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,16,1638791,116.2249254,40.0820505,41.64,402,229
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,17,1638791,116.2249254,40.08204969,39.15,401,277
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,18,1638791,116.22488037,40.08203694,39.18,323,277
540,116.21932579,40.0802189,35.7382,337.093657685,2.998905425,-1.335221469,19,1638791,116.22488037,40.08203776,41.68,324,229
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,0,1638662,116.22549587,40.08148139,40.2,18045,-11086
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,1,1638662,116.22549614,40.08148057,39.38,20128,-10358
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,2,1638662,116.22547498,40.08147352,39.42,16032,-11206
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,3,1638662,116.22547471,40.08147433,40.24,14316,-11902
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,4,1638666,116.22525824,40.08188585,41.62,838,159
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,5,1638666,116.22525878,40.08188639,39.15,840,234
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,6,1638666,116.22521402,40.08187147,39.07,714,236
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,7,1638666,116.22521348,40.08187093,41.55,713,161
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,8,1638671,116.22466878,40.08294514,41.4,695,299
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,9,1638671,116.22466905,40.0829446,38.91,695,320
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,10,1638671,116.2246251,40.08293077,38.93,661,320
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,11,1638671,116.22462483,40.08293158,41.42,661,299
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,12,1638786,116.2245638,40.08272054,41.5,531,292
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,13,1638786,116.2245638,40.08272081,39.02,531,316
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,14,1638786,116.22451985,40.08270616,38.98,492,316
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,15,1638786,116.22451958,40.08270562,41.45,491,292
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,16,1638791,116.2249254,40.0820505,41.64,400,227
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,17,1638791,116.2249254,40.08204969,39.15,399,276
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,18,1638791,116.22488037,40.08203694,39.18,321,275
550,116.21932373,40.08022267,35.7407,337.111984166,2.958150124,-1.364724971,19,1638791,116.22488037,40.08203776,41.68,321,227
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,0,1638662,116.22549587,40.08148139,40.2,58572,-37745
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,1,1638662,116.22549614,40.08148057,39.38,90919,-49292
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,2,1638662,116.22547498,40.08147352,39.42,97225,-72243
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,3,1638662,116.22547471,40.08147433,40.24,54398,-47864
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,4,1638666,116.22525824,40.08188585,41.62,839,156
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,5,1638666,116.22525878,40.08188639,39.15,840,232
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,6,1638666,116.22521402,40.08187147,39.07,714,234
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,7,1638666,116.22521348,40.08187093,41.55,712,158
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,8,1638671,116.22466878,40.08294514,41.4,695,298
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,9,1638671,116.22466905,40.0829446,38.91,695,320
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,10,1638671,116.2246251,40.08293077,38.93,660,319
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,11,1638671,116.22462483,40.08293158,41.42,660,298
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,12,1638786,116.2245638,40.08272054,41.5,529,291
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,13,1638786,116.2245638,40.08272081,39.02,529,315
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,14,1638786,116.22451985,40.08270616,38.98,490,315
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,15,1638786,116.22451958,40.08270562,41.45,490,291
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,16,1638791,116.2249254,40.0820505,41.64,397,226
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,17,1638791,116.2249254,40.08204969,39.15,397,274
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,18,1638791,116.22488037,40.08203694,39.18,318,274
560,116.21932169,40.0802265,35.7416,337.150359173,2.928090155,-1.293771415,19,1638791,116.22488037,40.08203776,41.68,318,225
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,0,1638666,116.22525824,40.08188585,41.62,840,154
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,1,1638666,116.22525878,40.08188639,39.15,842,230
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,2,1638666,116.22521402,40.08187147,39.07,714,232
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,3,1638666,116.22521348,40.08187093,41.55,712,156
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,4,1638671,116.22466878,40.08294514,41.4,694,298
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,5,1638671,116.22466905,40.0829446,38.91,694,319
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,6,1638671,116.2246251,40.08293077,38.93,660,319
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,7,1638671,116.22462483,40.08293158,41.42,660,297
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,8,1638786,116.2245638,40.08272054,41.5,528,290
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,9,1638786,116.2245638,40.08272081,39.02,529,314
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,10,1638786,116.22451985,40.08270616,38.98,489,314
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,11,1638786,116.22451958,40.08270562,41.45,489,291
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,12,1638791,116.2249254,40.0820505,41.64,395,224
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,13,1638791,116.2249254,40.08204969,39.15,395,273
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,14,1638791,116.22488037,40.08203694,39.18,315,273
570,116.21931962,40.08023034,35.7411,337.169188075,2.903915125,-1.30869812,15,1638791,116.22488037,40.08203776,41.68,316,224
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,0,1638666,116.22525824,40.08188585,41.62,841,152
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,1,1638666,116.22525878,40.08188639,39.15,843,229
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,2,1638666,116.22521402,40.08187147,39.07,714,231
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,3,1638666,116.22521348,40.08187093,41.55,712,154
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,4,1638671,116.22466878,40.08294514,41.4,694,297
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,5,1638671,116.22466905,40.0829446,38.91,694,319
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,6,1638671,116.2246251,40.08293077,38.93,659,318
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,7,1638671,116.22462483,40.08293158,41.42,659,297
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,8,1638786,116.2245638,40.08272054,41.5,527,290
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,9,1638786,116.2245638,40.08272081,39.02,528,314
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,10,1638786,116.22451985,40.08270616,38.98,488,314
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,11,1638786,116.22451958,40.08270562,41.45,488,290
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,12,1638791,116.2249254,40.0820505,41.64,393,223
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,13,1638791,116.2249254,40.08204969,39.15,392,273
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,14,1638791,116.22488037,40.08203694,39.18,312,272
580,116.2193175,40.08023419,35.7393,337.195004828,2.899747994,-1.449816582,15,1638791,116.22488037,40.08203776,41.68,313,223
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,0,1638666,116.22525824,40.08188585,41.62,842,150
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,1,1638666,116.22525878,40.08188639,39.15,844,228
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,2,1638666,116.22521402,40.08187147,39.07,713,230
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,3,1638666,116.22521348,40.08187093,41.55,712,152
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,4,1638671,116.22466878,40.08294514,41.4,693,298
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,5,1638671,116.22466905,40.0829446,38.91,693,319
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,6,1638671,116.2246251,40.08293077,38.93,658,319
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,7,1638671,116.22462483,40.08293158,41.42,658,297
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,8,1638786,116.2245638,40.08272054,41.5,526,290
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,9,1638786,116.2245638,40.08272081,39.02,526,314
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,10,1638786,116.22451985,40.08270616,38.98,487,314
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,11,1638786,116.22451958,40.08270562,41.45,486,290
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,12,1638791,116.2249254,40.0820505,41.64,391,223
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,13,1638791,116.2249254,40.08204969,39.15,390,272
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,14,1638791,116.22488037,40.08203694,39.18,309,272
590,116.21931542,40.08023806,35.7385,337.233643647,2.914391767,-1.447473623,15,1638791,116.22488037,40.08203776,41.68,310,222
600,116.21931332,40.08024193,35.741,337.247195306,2.889735695,-1.529160868,0,1638666,116.22525824,40.08188585,41.62,843,148
600,116.21931332,40.08024193,35.741,337.247195306,2.889735695,-1.529160868,1,1638666,116.22525878,40.08188639,39.15,845,226
